"Перфоратор электрический Дніпро-М ПЕ-2813Б","Вес (кг): 4.7 
Гарантия (мес): 24 
Напряжение питания сети (В): 220 
Мощность (Вт): 1300 
Количество оборотов холостого хода (об / мин): 900 
Сила удара (Дж): 4.5 
Бренд: Дніпро-М 
Переключатель режимов работы: есть 
Диаметр сверления (сталь/бетон/дерево) мм: 13/28/40","Бочковой перфоратор Дніпро-М ПЕ-2813Б – мощный инструмент, отличающийся широкой функциональностью и отличной устойчивостью к нагрузкам. Предназначен для бурения строительных материалов (бетон, кирпич) большого диаметра. Идеальное соотношение мощности и удобства в использовании сделали инструмент отличным решением для проведения ремонтных и строительных работ.
Ударный механизм в перфораторе ПЕ-2813Б можно по необходимости отключать с помощью удобной кнопки-флажка. Таким образом, для конкретного материала и типа работ можно выставить соответствующий режим или использовать инструмент как дрель или шуруповерт. Кроме широкого функционала, инструмент отличается еще и надежным качественным исполнением внутренних элементов: двигателя, ударного механизма и т.д.
Медная обмотка двигателя дополнительно улучшена термостойким составом, предотвращающим перегревы ротора и статора, а также снижающим износ инструмента. Специальная стабилизирующая сетка на якоре обеспечивает максимальную устойчивость и сбалансированность в работе. 
Подшипники имеют дополнительную защиту от пыли и попадания мелких частиц, что снижает до минимума вероятность короткого замыкания или выхода из строя основных элементов.","• Система снижения вибраций 
• Пылезащитные подшипники 
• Прочный ударный механизм "
"Перфоратор электрический Дніпро-М ПЕ-3217Б","Вес (кг): 4.9 
Гарантия (мес): 24 
Напряжение питания сети (В): 220 
Мощность (Вт): 1700 
Количество оборотов холостого хода (об / мин): 800 
Максимальный диаметр сверления (мм): 44 
Сила удара (Дж): 6 
Переключатель режимов работы: есть 
Диаметр сверления (сталь/бетон/дерево) мм: 13/32/44","Бочковой перфоратор Дніпро-М ПЕ-3217Б – самый мощный инструмент в линейке торговой марки, который отличается также отличной устойчивостью к высоким нагрузкам и прочным ударным механизмом. Работает в трех режимах для эффективного сверления и бурения различных материалов, притом, что сила удара равняется 6 Дж, а максимальный диаметр сверления (сталь / бетон /дерево 13/32/44 мм) позволяет решать самые сложные строительные задачи.
Требовательное отношение к реализации внутреннего исполнения перфоратора сделали перфоратор ПЕ-3217Б не только самым мощным и эффективным, но и отличающимся высокой надежностью и точностью проводимых работ. 
Бочковой перфоратор оснащается вертикальным двигателем мощностью 1700 Вт, и, имеет полезную функцию отключения режима удара. Тем самым позволяя работать инструментом с хрупкими материалами. Прочность ударного механизма достигнута благодаря использованию каленного сплава и применению большого количества смазки, что значительно продлевает эксплуатационный срок. 
Одним из важных моментов в использовании инструмента стала улучшенная система снижения вибраций. Что особо важно в случае с такими мощными моделями, как ПЕ-3217Б. Поэтому, несмотря на вес 4.9 кг, руки оператора не будут уставать длительное время, благодаря снижению напряжения и антивибрационной системе. ","• Регулятор оборотов; 
• Антивибрационная рукоятка; 
• Антивибрационная втулка опорного подшипника; 
• Пылезащищенные подшипники; 
• Высокопрочный ударный механизм. "
"Сетевой шуруповёрт Дніпро-М МДШ-600","Вес (кг): 1.3
Патрон (мм): 10
Гарантия (мес): 24
Напряжение питания сети (В): 220 - 230
Частота сети (Гц): 50
Класс защиты корпуса: IP20
Максимальный диаметр сверления (мм): 25
Количество оборотов (об/мин): 750
Мощность (Вт): 600
Крутящий момент (Н * м): 1-22
Степень крутящего момента: 16 + 1","Модель сетевого шуруповерта от Дніпро-М МДШ-600 – практичный и доступный инструмент, отличающийся своей функциональностью и простотой в обращении. Основными особенностями модели являются: патрон, зажимающийся без ключа, контроль степени завинчивания самореза, обратный ход (реверс).
Благодаря специальной системе регулировки степени вкручивания самореза легко работать с мягкими материалами (гипсокартон, пластик) без риска их повреждения. Оснастку заменить стало еще проще, так как патрон зажимается без дополнительных инструментов. В модели МДШ-600 реализована функция реверса с помощью кнопки, что позволяет менять направление вращения по необходимости. Кнопка-ползунок реверса расположена таким образом, что ее невозможно случайным образом зацепить, а переключать очень удобно. 
Качество внутреннего исполнения инструмента находится на высоком уровне: элементы двигателя обрабатываются термостойким лаком, защищающим инструмент от перегревов и снижающий общий механический износ. Кроме того, подшипники имеют прорезиненную прокладку, которая предотвращает попадание пыли из внешней среды, опорный подшипник стабилизируется каучуковой втулкой.
Спектр применения шуруповерта обширен, поэтому он станет отличным приобретением по доступной цене для требовательного хозяина.","• Регулировка крутящего момента 
• Пылезащитные подшипники 
• Металлические шестерни редуктора "
"Сетевой шуруповёрт Дніпро-М МДШ-700/2","Вес (кг): 1.4
Гарантия (мес): 24
Напряжение питания сети (В): 220 - 230
Частота сети (Гц): 50
Класс защиты корпуса: IP20
Максимальный диаметр сверления (мм): 25
Количество оборотов (об/мин): 350-950
Мощность (Вт): 700
Крутящий момент (Н * м): 1-27","Сетевой шуруповерт Дніпро-М МДШ-700/2 – компактный и мощный инструмент в линейке торговой марки, который по функциональности не уступает аккумуляторным моделям, а также отличается наличием двухскоростного редуктора, регулятора крутящего момента, быстрым доступом к графитовым щеткам. Таким образом, инструмент является отличным помощником для проведения ремонта и строительных работ небольших объемов.
Главным преимуществом сетевых шуруповертов является их доступная цена, так как инструмент работает от бытовой электросети 220 В, поэтому они имеют меньшие габариты и вес всего 1.4 кг. При наличии источника питания, сетевые дрели-шуруповерты являются лучшим решением для дома, т.к. они обладают всем необходимым функционалом. 
Благодаря системе регулировки крутящего момента у оператора есть возможность настраивать степень зажатия оснастки, что особенно актуально при работе с хрупкими материалами и конструкциями, сохраняя их целостность. 
Модель МДШ-700/2 также оснащается двухскоростным редуктором, что позволяет подбирать оптимальный крутящий момент и степень зажатия для работ с различными материалами. Инструмент прост не только в эксплуатации, но и в обслуживании: расходные материалы (графитовые щетки) можно заменять самостоятельно. Для этого необходимо открутить заглушки в корпусе. Каждый инструмент Дніпро-М тестируется по всем показателям на заводе и характеризуется отменным качеством внутреннего исполнения.","• 2-скоростной редуктор
• Регулировка крутящего момента
• Пылезащитные подшипники
• Быстрый доступ к графитовым щеткам"
"Паяльник для труб ПТ-85/3","Мощность (Вт): 850 
Рабочая частота (Гц): 50 
Напряжение сети (В): 230 
Рабочая температура (°С): 0-300 
Количество паяльных насадок: 3 
Для труб диаметром (мм): 20, 25, 32 
Время разогрева (мин): 3 ","Паяльник для полипропиленовых труб Дніпро-М ПТ-90/6 – выгодное приобретение для требовательного хозяина. С таким инструментов вы с легкость сможете самостоятельно проводить монтаж и ремонт сантехнических коммуникаций, пластиковых труб и фитингов диаметром от 20 до 63 мм в доме или на даче. 
Эффективная модель от отечественного бренда Дніпро-М работает от бытовой электросети 230 В и оснащается нагревательным элементом мощностью 900 Вт. В комплекте с паяльником поставляется 6 насадок с нанесением термостойкого тефлонового покрытия, что позволяет осуществлять самостоятельный монтаж полипропиленовых труб и фитингов различного диаметра: 20, 25, 32, 40, 50, 63 мм. 
Главное преимущество модели – быстрый нагрев до нужной температуры за 4 минуты, что является превосходным результатом. Паяльник поставляется в удобном компактном пластиковом кейсе, что позволяет быстро и без усилий транспортировать и хранить инструмент. 
Насадки с тефлоновым покрытием характеризуются отменной прочностью, термостойкости и сохраняют постоянную температуру, заданную с помощью терморегулятора (от 0 до 300 градусов). ","• Мощность 850 Вт
• Время разогрева 3 минуты
• Насадки с термостойким тефлоновым покрытием 
• Дополнительная ручка терморегулятора
• Диапазон рабочей температуры 0-300 градусов"
"Паяльник для труб ПТ-90/6","Мощность (Вт): 900 
Рабочая частота (Гц): 50 
Напряжение сети (В): 230 
Рабочая температура (°С): 0-300 
Количество паяльных насадок: 6 
Для труб диаметром (мм): 20, 25, 32, 40, 50, 63 
Время разогрева (мин): 4 ","Паяльник для полипропиленовых труб Дніпро-М ПТ-90/6 – выгодное приобретение для требовательного хозяина. С таким инструментов вы с легкость сможете самостоятельно проводить монтаж и ремонт сантехнических коммуникаций, пластиковых труб и фитингов диаметром от 20 до 63 мм в доме или на даче. 
Эффективная модель от отечественного бренда Дніпро-М работает от бытовой электросети 230 В и оснащается нагревательным элементом мощностью 900 Вт. В комплекте с паяльником поставляется 6 насадок с нанесением термостойкого тефлонового покрытия, что позволяет осуществлять самостоятельный монтаж полипропиленовых труб и фитингов различного диаметра: 20, 25, 32, 40, 50, 63 мм. 
Главное преимущество модели – быстрый нагрев до нужной температуры за 4 минуты, что является превосходным результатом. Паяльник поставляется в удобном компактном пластиковом кейсе, что позволяет быстро и без усилий транспортировать и хранить инструмент. 
Насадки с тефлоновым покрытием характеризуются отменной прочностью, термостойкости и сохраняют постоянную температуру, заданную с помощью терморегулятора (от 0 до 300 градусов). ","• 6 насадок с тефлоновым покрытием 
• Мощность 900 Вт 
• Рабочая температура 0-300 градусов 
• Дополнительная ручка терморегулятора "
"Паяльник для труб ПТ-185/6 профессионал","Мощность (Вт): 850-1850
Рабочая частота (Гц): 50
Напряжение сети (В): 230
Рабочая температура (°С): 0-300
Количество паяльных насадок: 6
Для труб диаметром (мм): 20, 25, 32, 40, 50, 63
Время разогрева (мин): 2","Профессиональный инструмент, паяльник для полипропиленовых труб Дніпро-М ПТ-185/6 с двумя нагревательными элементами и 6 насадками с диаметрами 20-63 мм – самая мощная и функциональная модель в линейке Торговой Марки. Мощные нагревательные элементы 850 и 1850 Вт соответственно, а заданная температура достигается за минимальное время 2 минуты. 
В комплекте с паяльником идет 6 насадок с тефлоновым покрытием диаметром (20, 25, 32, 40, 50, 63 мм), что обеспечивает плавный и равномерный нагрев без прилипаний и пригораний полипропилена. 
Выставить необходимую температуру нагрева можно с помощью регулятора, который задаст точную температуру вплоть до 300 градусов. Работает аппарат от обычной электросети 230 В, что позволяет осуществлять монтажные работы в домашних условиях в короткие сроки. 
Дополнительная ручка терморегулятора и устойчивая подставка сделали инструмент комфортным в эксплуатация даже для неопытных операторов. Кроме того с моделью ПТ-185/6 в комплекте также идут дополнительные измерительные инструменты, которые помогут в проведение работ: отвертка, уровень и измерительная рулетка на 3 м.","• Нагрев элементов за 2 минуты 
• Плавная и точная регулировка температуры 
• Прочный металлический кейс 
• Тефлоновое покрытие насадок 
• Два нагревательных элемента 850 и 1650 Вт 
• Отвертка, уровень, рулетка в комплекте "
"Паяльник для труб ПТ-110/4","Мощность (Вт): 1100
Рабочая частота (Гц): 50
Напряжение сети (В): 230
Рабочая температура (°С): 0-300
Количество паяльных насадок: 4
Для труб диаметром (мм): 20, 25, 32, 40
Время разогрева (мин): 3","Паяльник Дніпро-М ПТ-110/4 является компактным и эффективным аппаратом для монтажа и муфтовой сварки труб из пластика (полипропилена) диаметром до 40 мм. Мощный нагревательный элемент 1,1 кВт достигает заданной температуры за 3 минуты, а тефлоновое покрытие насадок обеспечивает плавный и равномерный нагрев без прилипаний и пригораний полипропилена. 
Отличительной особенностью линейки Дніпро-М является минимальное время нагрева, в модели ПТ-110/4 оно составляет всего 3 минуты, что намного быстрее чем у бытовых аналогов. В комплекте с инструментом идет 4 специальных насадки, покрытые тефлоном для труб различного диаметра от 20 до 40 мм. 
Выставить необходимую температуру нагрева можно с помощью регулятора, который задаст точную температуру вплоть до 300 градусов. Работает аппарат от обычной электросети 230 В, что позволяет осуществлять монтажные работы в домашних условиях в короткие сроки. 
Дополнительная ручка терморегулятора и устойчивая подставка сделали инструмент комфортным в эксплуатация даже для неопытных операторов. ","• Быстрый разогрев элементов 
• Плавная и точная регулировка температуры 
• Прочный металлический кейс 
• Тефлоновое покрытие насадок 
• Мощность 1,1 кВт "
"Труборез ТР-42","Бренд: Дніпро-М
Для труб диаметром (мм): 16-42","Труборез для полипропиленовых труб Дніпро-М ТР 42 – инструмент, предназначенный для монтажа, ремонта и реза труб из ПВХ (VP30, VW30, VP36) диаметром от 16 до 42 мм. Ремонт современных систем водоснабжения, отопления и водоочистки легко и комфортно осуществлять собственными силами в кратчайшие сроки. 
Основными преимуществами модели ТР 42 являются надежные прочные лезвия, точность реза, удобство работать одной рукой и настраивать параметры инструмента под конкретные задачи. Легкая и точная работа под прямым углом с трубами разными диаметрами (16-42 мм). 
Возможность собственноручно осуществлять ремонт в доме, без вызова мастера значительно экономит время и средства. Выгодное и эффективное решение по доступной цене! ",
"Труборез ТР-42П","Бренд: Дніпро-М
Для труб диаметром (мм): 16-42","Профессиональная модель трубореза для пластиковых труб типа VP30, VW30, VP36 диаметров 16-42 мм – универсальный легкий инструмент, применяется в точной резке полипропиленовых труб, монтаже и ремонте отопительных и водопроводных систем. 
Основными преимуществами модели ТР 42П являются надежные прочные лезвия, точность реза, удобство работать одной рукой и настраивать параметры инструмента под конкретные задачи. Легкая и точная работа под прямым углом с трубами разными диаметрами (16-42 мм). 
Возможность собственноручно осуществлять ремонт в доме, без вызова мастера значительно экономит время и средства. Выгодное и эффективное решение по доступной цене! ",
"Труборез ТР-63","Бренд: Дніпро-М
Для труб диаметром (мм): 20-63","Труборез для полипропиленовых труб Дніпро-М ТР 63 широко применяется в быстром и качественном монтаже, демонтаже, резке труб из ПВХ типа VP30, VW30, VP36 диаметром 20-63 мм. Самостоятельный ремонт систем отопления и водоснабжения значительно экономит ваше время и средства. 
Основными преимуществами модели ТР 63 стали надежные прочные лезвия, точность реза, удобство работать одной рукой и настраивать параметры инструмента под конкретные задачи. Легкая и точная работа под прямым углом с трубами разными диаметрами (20-63 мм) благодаря удобному фиксатору и регулируемой конструкции, с которой справится даже неопытный пользователь. 
Возможность собственноручно осуществлять ремонт в доме, без вызова мастера позволяет решать самые разнообразные задачи. Выгодное и эффективное решение от Дніпро-М по доступной цене! ",
"Очки сварщика WG-100B","Тип: очки
Подъемные стекла: есть
Эластический ремень: есть
Стойкость к царапинам: есть
Затемнение в темном состоянии (DIN): 5",,
"Набор пневмоинструмента Дніпро-М 5в1","Производитель: Дніпро-М 
Страна производитель: Украина",,
"Бензиновый триммер Дніпро-М М-435","Двигатель: 2-х тактный одноцилиндровый
Охлаждение: воздушное
Объем двигателя: 43 см3
Мощность двигателя: 2400 Вт
Объем топливного бака: 1,2л
Количество оборотов: 7000 об/мин
Длина штанги: 150 см
Модель штанги: цельная","Бензиновый триммер Дніпро-М М-435 – новинка сезона, мотокоса, которая станет Вашим лучним помочником по уходу за садом. С таким инструментом покос газона, срез поросли, бурьяна или небольших веток станут легкими и простими задачами. Оптимальная продуктивность и точность выполняемых работ достигнуты благодаря мощному бензиновому двигателю 2.4 кВт и цельному стальному валу.
2-тактный бензиновый двигатель имеет вертикальное расположение, что позволяет работать с мокрым газоном, а также обеспечивает равномерное распределение веса на оператора и отличный баланс. Двигатель объемом 43 куб.см развивает обороты до 7000 в минуту. В комплекте с триммером поставляется леска и специальный металлический диск для более тщательного покоса газона и поросли. Бак бензотриммера оснащается противоударной защитой, предотвращающей механические повреждения, а благодаря его вместительности, можно работать длительное время на одной заправке сокращая время на обслуживание инструмента.
Удобство и комфорт в эксплуатации достигнуты благодаря современной антивибрационной системе нового поколения, а также эргономичным рукояткам.","• Цельный стальной вал с концевиками на 7 шлицов
• Усиленные редуктора на подшипниках
• Игольчатые подшипники на коленвале и на шатуне
• Удобная рукоятка с регулятором высоты
• Защита бака от ударов
• Антивибрационная система нового поколения"
"Кусторез Foresta 500Вт","Вес (кг): 3.8 
Напряжение питания сети (В): 220 
Длина шины (см): 45 
Скорость вращения двигателя (об / мин): 3400 
Мощность (Вт): 500","Электрический кусторез Foresta 500 Вт – функциональный инструмент бытового класса, который поможет навести порядок в саду или на клумбах. Кусторез позволяет быстро и качественно подстригать кустарники и оформлять участок. 
Инструмент оснащается электродвигателем мощностью 500 Вт, превосходно справляется с нагрузками и, поэтому, способен работать длительный период времени без перегрузок. Подключается к бытовой электросети 220 В, а также не требует дополнительных расходных материалов и топлива. 
Работает кусторез практически без шума, поэтому он не будет беспокоить окружающих. Модель Foresta 500 Вт отличается компактными габаритами и низким весом, что позволяет работать в труднодоступных местах и оформлять всю территорию участка. Корпус выполнен из прочного и ударостойкого пластика, который также обезопасит двигатель инструмента от повреждений. 
Режущая часть кустореза состоит из металлической шины с лезвиями 450 мм длиной.",
"Кусторез Foresta 550Вт","Вес (кг): 4.2 
Напряжение питания сети (В): 220 
Длина шины (см): 50 
Скорость вращения двигателя (об / мин): 3300 
Мощность (Вт): 550","Электрический кусторез Foresta 550 Вт создан специально для тех, у кого есть необходимость регулярно ухаживать за своими зелёными насаждениями: кустами, деревьями, живой изгородью. Этот кусторез идеален для домашнего использования, с таким инструментом вы сможете воплотить все творческие идеи по озеленению территории в реальность.
Кусторез электрический Foresta 550 Вт – это эффективный помощник для Вашего садового участка. Модель отличается малые габариты и небольшой вес, за счет чего невероятно мобилен. Модель малошумная, поэтому ей можно работать вблизи жилых домов, не мешая окружающим. Электрический кусторез Foresta имеет корпус из сверхпрочного и легкого пластика. Рабочая часть состоит из шины и лезвий длиной 500 мм. Руки оператора защищены от вылетающих щепок, что предотвращает аварийные ситуации и снижает их вероятность до минимума. Кусторез безопасен благодаря системе защиты от случайного запуска.","· Мощность 1,1 кВт"
"Катушка для триммера Дніпро-М КМ-113","Диаметр лески: 2.4 мм
Длина лески: 2 м","Катушка с леской - универсальный расходный материал применяется с электрическими и бензиновыми триммерами и отличается прочным противоударным пластиком.",
"Катушка триммера Дніпро-М КМ-129","Диаметр лески: 2.4 мм 
Длина лески: 2.4 м",,
"Нож для триммера Дніпро-М НМ 3Т","Диаметр круга: 255 мм
Внутренний диаметр: 25.4 мм
Толщина круга: 1.6 мм
Количество зубов: 3
Материал: сталь","Стальной нож для триммера защищен от коррозии, обеспечивает высокую точность и скорость среза.",
"Нож для триммера Дніпро-М НМ 40Т",,,
"Масло для двухтактных двигателей Foresta",,"Масло для двухтактных двигателей от ТМ Foresta разработано по современным технологиям, используется в качестве создания смесей с бензином для эффективной работы инструмента. Благодаря сбалансированному пакету присадок и высококачественным компонентам удовлетворяет всем требованиям бензиновых двигателей. 
Основным отличием двухтактных систем двигателей является, в большинстве случаев, отсутствие смазки. Подготавливается специальная смесь из бензина и масла и в определенном соотношении (от 1:50 до 1:20) подается в карбюратор. Образующая бензиномасляная смесь обеспечивает смазку всех деталей. 
Соотношение масла и бензина зависит от эксплуатационных инструкций и типа масла. Используется в основном с двигателями оснащенными системой воздушного охлаждения. ","• Минеральная основа 
• Подходит для всех двухтактных бензиновых двигателей 
• Продлевает срок эксплуатации двигателя"
"Опрыскиватель ОГА-12",,"Опрыскиватель аккумуляторный Дніпро-М ОГА-12 применяется для химической обработки сельскохозяйственных культур, фруктовых садов, для орошения, питания и защиты растений. 
Может также использоваться для дезинфекции, мытья окон и других объектов и для использования в любых других целях. Опрыскиватель садовый аккумуляторный имеет такие главные составляющие – емкость для рабочей жидкости на 12 литров, герметичная аккумуляторная батарея 12 В, электрический мембранный насос, брандспойт. 
Опрыскиватель садовый ранцевый - это надежная и усиленная конструкция, которая обеспечивает максимальный срок службы. Поверхность опрыскивателя гладкая, соединения плотно прилегают. Задняя стенка опрыскивателя изогнута, повторяя контуры спины. Двойные фильтры предотвращают загрязнения, уменьшая вероятность засорения сопла распылителя. Конструкция входного фильтра в емкости опрыскивателя продумана так, чтобы его было удобно снимать и легко чистить. Расход жидкости составляет от 0,5 до 1 литра в минуту.","• Мобильность 
• Простота в эксплуатации 
• Мощный аккумулятор 
• Легкий вес"
"Опрыскиватель ОГА-16",,,
"Сварочный инвертор Дніпро-М САБ-250ДПК mini","Гарантия (мес): 24 
Напряжение питания сети (В): 220 
Номинальный сварочный ток (A): 250 
Рабочий цикл (%): 60 
Диапазон сварочного тока (A): 20 - 250 
Потребляемая мощность (Вт): 6600 
Диаметр электрода (мм): 1.6 - 4 
Технология инвертора: IGBT 
Цифровой дисплей: есть 
Пластиковая панель: есть 
Кейс для хранения: есть 
Бренд: Дніпро-М","Краткое описание
Сварочный инвертор САБ 250 mini ДПК разрабатывался на базе сварочных аппаратов САБ с сохранением и усовершенствованием показателей продуктивности и функциональности. Главным отличием модели стало значительное снижение веса (до 3 кг) и габаритных размеров за счет отказа от функций, не используемых в бытовом сегменте.
Полное описание
Инвертор САБ 250 mini ДПК – это универсальное сочетание функциональности, компактных размеров и доступной цены среди бытовых аналогов на рынке Украины. Сварочный аппарат способен работать при пониженном напряжении в сети вплоть до 160В, при этом обеспечивая стабильную подачу тока. 
Модель сварочного аппарата ДПК отличается от других в линейке наличием информативного цифрового дисплея, с помощью которого очень удобно регулировать силу тока для конкретных сварочных работ. В инверторе также реализованы функции Hot Start, Anti Stick, Arc Force – которые упрощают поджиг электрода, предотвращают залипания и поддерживают ровную и стабильную дугу при сварочных работах.
Система Stand By будет экономить потребление электроэнергии в сети, за счет перехода в спящий режим при длительных простоях в работе. В инверторе нет кнопки включения, аппарат начнет работать сразу после поднесения электрода к металлу, что очень удобно. Новая система Smart Fan подстраивает интенсивность обдува деталей в зависимости от температурного режима.","• Компактные габариты малый вес 
• Информативный дисплей 
• Работа при пониженном напряжении до 160 В 
• Системы Smart Fan и Stand By 
• Автоматическое включение "
"Сварочный инвертор Дніпро-М САБ-250М mini",,"Краткое описание
Универсальная новинка в мире сварки – инвертор Дніпро-М САБ 250М mini вывела ручную дуговую сварку на совершенно новый уровень. Аппарат бытового сегмента отличается рядом инновационных решений, при этом он значительно меньше своих предшественников, имеет двух платную конструкцию, IGBT транзисторы и отличается оптимальным соотношением цены, надежности и качества.
Полное описание
Сварочный аппарат САБ 250 mini M весит всего 2.8 кг, а удержать его можно в одной руке. Компактные размеры сделали инвертор мобильным и удобным в использовании, его также удобно хранить и использовать в гараже, на даче, стройке или в мастерской. Рабочие характеристики и возможности претерпели некоторых изменений, конечно же, в лучшую сторону.
Инвертор по праву можно назвать «Умным», в нем даже нет кнопки включения, а запускается аппарат автоматически, после поднесения электрода к металлу. При длительных перерывах в работе функция «Stand By» будет отключать аппарат, тем самым снижая потребления электроэнергии в сети.
Система охлаждения также стала на порядок лучше. Благодаря системе «Smart Fan» сварочник будет автоматически выставлять необходимое охлаждение, регулируя интенсивность подачи воздуха в зависимости от температурного режима. Проблемы с залипанием и поджигом электродов остались в прошлом: «Hot Start» и «Anti Stick» помогут избавить от неудобств во время сварки. 
Инвертор функционирует даже при пониженном напряжении в 160 В, а встроенная защита от перепадов температуры сохранит аппарат в отличном состоянии, предотвращая его преждевременный износ. ","• Компактные габариты малый вес 
• Сварочный ток 20-250 А 
• Работа при пониженном напряжении до 160 В 
• Системы Smart Fan и Stand By 
• Автоматическое включение "
